CustomerID,Gender,Age,AnnualIncome,SpendingScore
4372,Male,28,40223,37
4373,Female,52,86113,59
4374,Female,31,88242,73
4375,Male,32,148045,52
4376,Male,23,35854,28
4377,Female,23,30131,15
4378,Male,37,105541,77
4379,Male,44,119468,86
4380,Male,34,33041,30
4381,Male,26,50779,32
4382,Male,29,32389,16
4383,Male,41,131218,96
4384,Male,61,104443,100
4385,Female,48,48376,43
4386,Male,45,107945,59
4387,Male,25,34506,27
4388,Female,30,102846,68
4389,Male,50,54552,42
4390,Male,31,27426,18
4391,Female,32,125876,80
4392,Male,35,21604,19
4393,Female,54,104567,88
4394,Female,23,36569,11
4395,Male,18,23233,20
4396,Male,21,32990,16
4397,Female,35,103971,81
4398,Female,64,114359,66
4399,Female,35,53127,48
4400,Male,24,24756,11
4401,Male,34,25288,5
4402,Female,46,118277,59
4403,Female,41,100222,61
4404,Female,37,43746,31
4405,Male,19,32176,17
4406,Male,45,142755,54
4407,Female,47,87264,75
4408,Female,32,46851,20
4409,Female,44,121321,85
4410,Male,28,38405,9
4411,Female,44,89402,99
4412,Female,19,33149,21
4413,Female,44,132336,86
4414,Female,54,127890,54
4415,Female,60,116287,52
4416,Male,43,56477,24
4417,Female,53,88820,55
4418,Female,34,115083,54
4419,Male,33,68066,21
4420,Female,43,129279,87
4421,Male,40,75856,42
4422,Male,18,35635,30
4423,Male,23,28310,18
4424,Female,34,81954,89
4425,Female,20,24454,9
4426,Female,25,26612,29
4427,Female,59,132891,84
4428,Female,43,42381,53
4429,Female,23,22431,18
4430,Male,27,55160,58
4431,Male,30,34347,26
4432,Female,47,62224,56
4433,Male,52,135096,65
4434,Male,42,120470,57
4435,Male,51,130099,69
4436,Male,28,36793,10
4437,Male,19,24742,10
4438,Female,52,89077,51
4439,Female,33,64781,38
4440,Male,25,71453,23
4441,Female,35,33790,19
4442,Female,42,60262,47
4443,Female,43,59512,48
4444,Female,38,45834,32
4445,Female,47,67959,22
4446,Male,25,42164,46
4447,Female,47,60626,34
4448,Female,30,21233,13
4449,Male,59,104441,78
4450,Female,29,38528,9
4451,Female,24,30521,6
4452,Female,30,141073,61
4453,Male,30,47216,53
4454,Female,46,67100,33
4455,Female,27,55385,40
4456,Female,55,123961,72
4457,Female,32,68483,39
4458,Female,48,59146,34
4459,Female,34,113737,100
4460,Male,55,95900,86
4461,Female,46,111779,67
4462,Female,43,54838,37
4463,Male,41,41125,55
4464,Female,19,27357,23
4465,Female,38,135067,88
4466,Female,64,108642,91
4467,Male,23,28165,8
4468,Male,38,138398,53
4469,Female,19,35687,20
4470,Female,36,73985,32
4471,Female,53,134106,71
4472,Male,38,97289,52
4473,Female,27,21406,13
4474,Male,27,65002,29
4475,Female,31,87157,59
4476,Female,21,24468,11
4477,Female,36,65787,53
4478,Female,28,30838,25
4479,Male,31,38198,30
4480,Female,34,108626,66
4481,Female,42,119104,66
4482,Male,32,65420,25
4483,Male,35,37761,16
4484,Female,23,29719,11
4485,Male,19,24447,12
4486,Female,34,69983,31
4487,Male,45,53625,26
4488,Female,46,55203,48
4489,Male,64,131936,51
4490,Female,39,121129,86
4491,Male,26,78179,29
4492,Male,58,143870,68
4493,Female,31,57268,22
4494,Male,19,30437,9
4495,Male,33,128052,60
4496,Female,57,116743,75
4497,Male,28,34694,28
4498,Male,22,26587,21
4499,Male,30,110641,58
4500,Male,30,30819,23
4501,Male,18,26698,12
4502,Female,26,26464,18
4503,Female,48,44438,27
4504,Female,25,63933,48
4505,Female,29,35675,29
4506,Female,23,21856,13
4507,Male,20,21836,10
4508,Male,61,113857,60
4509,Male,26,27103,27
4510,Female,35,24163,14
4511,Female,18,39055,7
4512,Male,40,101370,92
4513,Female,36,43415,23
4514,Female,46,134209,92
4515,Female,60,93315,91
4516,Male,38,57068,26
4517,Male,37,43279,43
4518,Female,39,137764,100
4519,Male,51,99442,82
4520,Male,28,25097,24
4521,Female,54,124989,75
4522,Male,62,113386,96
4523,Male,25,35907,25
4524,Male,49,77578,24
4525,Male,20,24259,7
4526,Male,32,37397,21
4527,Male,35,31359,18
4528,Female,59,89690,53
4529,Male,50,42362,60
4530,Female,52,99798,56
4531,Female,41,126525,88
4532,Male,61,94338,56
4533,Female,33,24656,17
4534,Male,35,27219,19
4535,Male,29,20703,14
4536,Female,30,23702,10
4537,Female,46,122008,87
4538,Male,18,26399,27
4539,Female,27,29499,14
4540,Female,34,29985,21
4541,Female,30,123331,67
4542,Female,18,25446,16
4543,Female,34,125791,89
4544,Male,33,34686,13
4545,Male,45,67992,33
4546,Female,56,121488,64
4547,Female,33,34822,20
4548,Male,29,25243,23
4549,Female,20,33708,17
4550,Male,39,90972,88
4551,Female,23,32087,9
4552,Female,28,22337,29
4553,Female,22,21377,23
4554,Female,37,78113,34
4555,Female,22,35180,25
4556,Female,23,29720,6
4557,Male,35,44980,36
4558,Male,36,124517,62
4559,Male,44,94020,91
4560,Male,35,28932,12
4561,Male,23,22742,9
4562,Female,29,22499,28
4563,Male,53,94765,84
4564,Female,38,75614,54
4565,Male,25,59526,26
4566,Male,46,122823,85
4567,Male,34,60270,28
4568,Female,23,32722,23
4569,Female,40,74368,35
4570,Female,54,122898,90
4571,Male,48,66168,39
4572,Female,38,137061,63
4573,Male,37,103631,89
4574,Male,39,137162,61
4575,Male,18,25997,14
4576,Female,23,29316,24
4577,Female,37,108437,68
4578,Female,35,94669,80
4579,Male,26,33312,23
4580,Male,62,101087,94
4581,Male,18,38007,6
4582,Male,38,67672,21
4583,Female,33,80279,50
4584,Male,35,25285,15
4585,Male,42,131908,56
4586,Female,35,43041,31
4587,Male,25,37349,22
4588,Female,47,76251,30
4589,Female,33,102402,53
4590,Male,47,74995,47
4591,Male,32,68583,34
4592,Female,62,107106,89
4593,Female,43,106718,80
4594,Male,62,90918,71
4595,Female,41,132755,75
4596,Female,31,28120,22
4597,Male,20,20026,11
4598,Male,40,146301,62
4599,Male,36,99969,93
4600,Male,39,52244,58
4601,Male,50,142504,95
4602,Male,40,71606,44
4603,Female,57,85694,98
4604,Male,30,101895,90
4605,Male,45,114917,99
4606,Female,59,96703,88
4607,Male,39,47653,52
4608,Male,38,78890,57
4609,Female,52,119178,92
4610,Female,22,20545,27
4611,Female,47,64159,45
4612,Female,21,31596,9
4613,Male,34,53378,59
4614,Female,32,61374,58
4615,Female,30,137036,98
4616,Male,38,119041,87
4617,Male,45,57571,50
4618,Female,57,134002,87
4619,Male,30,34348,20
4620,Female,65,80504,100
4621,Female,33,72638,55
4622,Male,55,117254,67
4623,Male,62,105367,69
4624,Female,32,70280,38
4625,Male,43,125005,75
4626,Male,49,59199,57
4627,Male,35,59006,20
4628,Female,55,147471,50
4629,Female,19,23875,10
4630,Female,19,35030,17
4631,Male,44,76233,23
4632,Female,47,103480,84
4633,Male,28,74084,34
4634,Female,32,104897,71
4635,Female,42,75445,35
4636,Female,42,46945,42
4637,Female,22,20477,19
4638,Male,18,21548,11
4639,Female,54,125208,98
4640,Male,29,39404,25
4641,Male,30,31712,14
4642,Female,42,114217,78
4643,Female,43,69414,23
4644,Female,37,82556,83
4645,Male,19,33580,5
4646,Male,57,106744,73
4647,Female,26,27566,14
4648,Male,44,48619,58
4649,Female,33,71716,41
4650,Female,53,132542,60
4651,Male,22,32380,30
4652,Female,29,30603,24
4653,Male,35,48973,47
4654,Male,21,25924,24
4655,Female,31,55460,60
4656,Female,33,41926,51
4657,Female,34,65480,54
4658,Male,53,122687,88
4659,Male,50,137288,60
4660,Male,25,37510,15
4661,Female,29,45363,38
4662,Male,43,125573,56
4663,Male,30,87386,97
4664,Male,46,48370,31
4665,Male,25,35476,29
4666,Female,61,140727,60
4667,Male,45,75131,54
4668,Female,65,125417,70
4669,Female,40,122562,61
4670,Female,22,31346,27
4671,Female,21,33306,21
4672,Female,44,64133,25
4673,Male,28,21793,6
4674,Female,44,60218,25
4675,Female,34,69760,37
4676,Male,24,31997,16
4677,Male,41,68728,38
4678,Female,36,47804,57
4679,Female,42,140222,66
4680,Male,32,106630,71
4681,Male,42,73459,21
4682,Female,34,24089,11
4683,Male,24,22249,12
4684,Male,41,42453,50
4685,Male,52,88954,100
4686,Male,40,75606,32
4687,Female,38,76362,31
4688,Male,50,88204,61
4689,Male,38,60036,40
4690,Male,40,54839,52
4691,Female,21,36773,16
4692,Female,42,142700,68
4693,Female,27,72542,50
4694,Female,40,129663,87
4695,Male,49,88559,64
4696,Female,43,48949,58
4697,Male,33,68181,41
4698,Male,32,83800,57
4699,Male,60,124601,64
4700,Male,51,110664,60
4701,Female,64,91139,88
4702,Male,48,148428,68
4703,Female,54,118641,67
4704,Male,53,140007,78
4705,Female,61,128619,71
4706,Male,63,96569,97
4707,Male,41,86729,59
4708,Male,39,78260,54
4709,Male,34,29805,22
4710,Male,35,139225,79
4711,Female,41,78050,39
4712,Male,50,46480,37
4713,Female,49,72528,30
4714,Male,35,93737,61
4715,Female,43,83890,83
4716,Male,28,75151,25
4717,Female,64,144446,55
4718,Male,25,77777,21
4719,Male,32,34591,23
4720,Female,29,60684,55
4721,Female,31,78351,34
4722,Male,34,30259,22
4723,Female,30,140906,99
4724,Male,30,24146,5
4725,Male,25,38863,30
4726,Female,35,28146,9
4727,Female,45,48808,40
4728,Male,31,27974,6
4729,Male,50,149614,84
4730,Female,32,96124,68
4731,Female,27,24444,11
4732,Female,20,33122,15
4733,Female,30,32422,9
4734,Female,29,27111,21
4735,Male,43,112157,72
4736,Female,30,87910,90
4737,Female,57,122173,55
4738,Male,58,118259,92
4739,Male,30,30954,17
4740,Female,41,143877,72
4741,Male,30,23318,14
4742,Male,46,42791,28
4743,Male,30,71860,49
4744,Female,31,37848,29
4745,Female,35,40307,35
4746,Female,20,37079,17
4747,Male,47,44501,46
4748,Male,32,23435,15
4749,Female,45,75088,39
4750,Male,36,42808,27
4751,Male,35,38357,5
4752,Male,25,54024,36
4753,Male,31,67505,47
4754,Female,46,93428,90
4755,Male,59,115466,57
4756,Female,43,121548,51
4757,Female,56,85885,81
4758,Male,45,79768,20
4759,Female,35,36569,29
4760,Female,59,146734,98
4761,Female,28,62977,35
4762,Male,38,139464,81
4763,Female,31,57424,21
4764,Female,36,95704,98
4765,Male,31,42301,39
4766,Female,63,146044,54
4767,Female,33,37969,19
4768,Female,44,109156,63
4769,Female,39,71122,20
4770,Male,18,27620,24
4771,Female,52,94774,62
4772,Female,35,26104,9
4773,Male,26,31425,30
4774,Male,20,28584,25
4775,Female,19,22785,28
4776,Female,29,70266,20
4777,Female,25,44344,23
4778,Male,36,115666,86
4779,Male,29,28871,29
4780,Female,33,89867,89
4781,Male,36,120575,90
4782,Male,35,29078,19
4783,Female,39,142215,97
4784,Male,38,77639,33
4785,Female,20,32228,20
4786,Female,27,26079,5
4787,Male,41,108047,76
4788,Male,19,37484,6
4789,Male,41,65072,47
4790,Female,43,130001,53
4791,Female,35,24892,17
4792,Male,33,102260,59
4793,Male,28,39482,29
4794,Male,48,67138,28
4795,Male,42,127237,76
4796,Female,32,31107,20
4797,Male,21,21963,20
4798,Female,18,30929,5
4799,Male,20,35121,11
4800,Male,40,139175,60
4801,Male,35,26691,17
4802,Female,60,146757,54
4803,Male,30,49341,27
4804,Female,47,60723,37
4805,Male,21,36252,23
4806,Female,60,88965,50
4807,Male,32,60079,46
4808,Male,27,27391,14
4809,Female,22,31814,7
4810,Male,28,24720,10
4811,Male,35,115373,59
4812,Female,49,115598,97
4813,Male,37,51815,59
4814,Female,31,25984,25
4815,Female,32,46184,28
4816,Female,45,45170,49
4817,Female,38,83159,67
4818,Male,64,127066,72
4819,Male,29,42428,26
4820,Male,50,94475,84
4821,Female,35,34085,17
4822,Female,46,134214,80
4823,Female,38,135220,63
4824,Female,25,43852,52
4825,Male,33,69896,21
4826,Male,27,76535,56
4827,Male,61,84263,68
4828,Male,27,34325,6
4829,Male,48,77439,53
4830,Male,48,79841,60
4831,Female,25,30683,13
4832,Male,47,137284,78
4833,Female,37,100672,64
4834,Male,38,57977,31
4835,Male,40,81275,54
4836,Female,22,36110,5
4837,Male,31,40097,33
4838,Female,18,20675,22
4839,Male,30,29558,19
4840,Male,30,94579,50
4841,Male,21,28261,17
4842,Male,20,38993,17
4843,Female,33,24550,11
4844,Male,59,149721,97
4845,Female,42,40583,41
4846,Female,65,90774,77
4847,Male,32,65461,22
4848,Male,34,39553,13
4849,Male,21,34239,8
4850,Male,28,45405,53
4851,Female,46,46059,58
4852,Male,51,113965,82
4853,Male,39,120507,51
4854,Female,30,114049,54
4855,Female,25,30614,13
4856,Female,39,41964,40
4857,Female,48,112818,87
4858,Male,39,68307,29
4859,Female,35,21918,9
4860,Male,38,82101,95
4861,Male,39,146452,58
4862,Male,48,138554,50
4863,Female,26,49223,53
4864,Female,61,89178,66
4865,Female,25,35321,30
4866,Male,56,105251,69
4867,Male,32,31286,5
4868,Male,30,45714,59
4869,Female,65,98283,94
4870,Female,21,37988,26
4871,Male,28,25789,16
4872,Male,28,66055,22
4873,Male,30,79427,34
4874,Male,38,67949,21
4875,Male,35,24187,12
4876,Male,25,45679,25
4877,Female,31,24166,7
4878,Female,18,24099,25
4879,Female,30,129055,81
4880,Female,32,61305,36
4881,Male,34,43014,31
4882,Female,32,67457,60
4883,Male,28,41648,59
4884,Female,25,55505,43
4885,Male,49,106864,81
4886,Female,36,55392,55
4887,Male,31,36094,22
4888,Male,21,30415,28
4889,Male,37,52010,48
4890,Female,56,131378,95
4891,Female,29,66226,28
4892,Female,31,34481,22
4893,Female,48,115332,80
4894,Male,19,25231,25
4895,Male,26,40985,46
4896,Female,62,119755,86
4897,Female,29,49540,35
4898,Female,34,53728,23
4899,Male,54,134955,85
4900,Female,20,24941,15
4901,Male,48,79623,42
4902,Male,43,56828,31
4903,Male,50,58114,38
4904,Male,33,23312,29
4905,Female,63,90526,59
4906,Female,31,20082,12
4907,Male,27,31054,21
4908,Female,63,88489,83
4909,Female,64,135020,51
4910,Female,49,57017,21
4911,Male,19,23301,10
4912,Female,27,32159,11
4913,Male,25,26110,5
4914,Female,33,132618,69
4915,Male,33,27855,9
4916,Male,54,146222,53
4917,Male,19,25346,27
4918,Male,32,39486,22
4919,Male,26,22931,6
4920,Male,33,29758,8
4921,Female,21,36265,23
4922,Male,32,134387,99
4923,Female,39,130849,98
4924,Male,62,86675,66
4925,Female,59,117341,83
4926,Male,45,40617,27
4927,Female,28,34337,12
4928,Female,37,101711,51
4929,Female,34,38288,26
4930,Female,60,80453,58
4931,Male,44,87371,79
4932,Male,38,46932,21
4933,Male,39,141601,58
4934,Female,46,130357,80
4935,Female,24,37546,20
4936,Male,32,21321,18
4937,Male,27,25965,22
4938,Male,52,128016,79
4939,Female,26,25561,26
4940,Male,24,24422,17
4941,Male,30,23982,23
4942,Female,46,79483,44
4943,Male,37,57011,50
4944,Male,46,68998,42
4945,Female,32,47759,56
4946,Male,35,98617,70
4947,Male,56,95130,69
4948,Male,25,44764,50
4949,Female,29,26475,6
4950,Male,24,29242,27
4951,Female,38,109115,68
4952,Male,44,88645,51
4953,Male,48,47021,47
4954,Male,25,30367,6
4955,Female,20,32068,17
4956,Female,65,127805,74
4957,Female,32,56060,59
4958,Male,35,30153,7
4959,Female,18,30677,8
4960,Female,33,67565,29
4961,Female,37,135638,70
4962,Male,28,38081,15
4963,Female,20,37891,19
4964,Female,29,46454,34
4965,Female,62,145241,56
4966,Male,29,57012,44
4967,Female,40,140536,64
4968,Female,27,25030,30
4969,Female,49,64235,37
4970,Female,29,70707,22
4971,Female,21,34468,5
4972,Male,34,22003,19
4973,Female,50,65183,36
4974,Male,60,110130,92
4975,Female,33,23201,15
4976,Male,18,37369,29
4977,Female,27,59431,39
4978,Male,41,140164,74
4979,Female,23,38436,15
4980,Female,37,74608,29
4981,Male,34,38186,14
4982,Male,38,67303,36
4983,Male,30,34592,26
4984,Male,20,35670,27
4985,Female,48,53647,55
4986,Female,47,67365,28
4987,Female,43,96433,83
4988,Male,60,146053,88
4989,Female,50,41979,36
4990,Female,41,110638,53
4991,Female,33,55421,20
4992,Male,22,37197,20
4993,Female,35,134803,70
4994,Female,49,56867,20
4995,Male,31,30540,19
4996,Female,62,142087,88
4997,Male,36,62216,36
4998,Male,43,45044,21
4999,Female,39,114035,61
5000,Male,22,33187,19
